vehicle_count,car_count,bus_count,truck_count,motorcycle_count,hour,day_of_week,is_weekend,is_peak_hour,rain_intensity,visibility,incident_nearby,avg_speed_kmh,hour_sin,hour_cos,density_class
139,70,17,14,38,7,2,0,1,0.111,0.9775,0,16.64,0.965926,-0.258819,high
24,12,2,1,9,16,0,0,0,0.3162,0.8032,0,48.06,-0.866025,-0.5,low
135,63,14,11,47,19,0,0,1,0.3064,0.7877,0,14.9,-0.965926,0.258819,high
40,19,5,3,13,23,4,0,0,0.1648,0.8802,0,45.53,-0.258819,0.965926,medium
46,25,6,3,12,0,4,0,0,0.3189,0.9177,0,41.42,0.0,1.0,medium
35,16,4,2,13,11,5,1,0,0.3774,0.8402,0,43.84,0.258819,-0.965926,low
31,17,4,3,7,16,0,0,0,0.0178,0.9947,0,50.43,-0.866025,-0.5,low
121,61,17,14,29,20,1,0,1,0.0218,0.9956,0,23.37,-0.866025,0.5,high
59,27,8,3,21,7,5,1,1,0.0062,0.9951,0,42.21,0.965926,-0.258819,medium
26,12,3,1,10,15,3,0,0,0.0049,0.9961,0,52.13,-0.707107,-0.707107,low
43,20,5,4,14,14,3,0,0,0.3216,0.8815,0,42.28,-0.5,-0.866025,medium
22,10,1,1,10,2,2,0,0,0.0405,0.9703,0,52.79,0.5,0.866025,low
41,19,3,2,17,21,2,0,0,0.0624,0.956,0,46.76,-0.707107,0.707107,medium
59,30,5,5,19,17,6,1,1,0.0809,0.9391,0,41.09,-0.965926,-0.258819,medium
10,5,1,0,4,2,3,0,0,0.0038,0.9978,0,56.94,0.5,0.866025,low
108,48,14,6,40,20,0,0,1,0.1255,0.9636,0,25.72,-0.866025,0.5,high
36,20,4,4,8,12,2,0,0,0.0002,0.9999,0,49.2,0.0,-1.0,low
28,13,3,2,10,1,4,0,0,0.1241,0.9735,0,49.74,0.258819,0.965926,low
116,67,14,10,25,16,3,0,0,0.2269,0.9243,1,5.0,-0.866025,-0.5,high
60,29,8,3,20,10,1,0,0,0.0009,0.9994,1,21.99,0.5,-0.866025,medium
47,23,6,3,15,5,0,0,0,0.0073,0.9944,0,45.79,0.965926,0.258819,medium
119,65,16,11,27,8,2,0,1,0.0028,0.9991,0,24.26,0.866025,-0.5,high
23,11,2,2,8,13,3,0,0,0.0373,0.9781,0,52.54,-0.258819,-0.965926,low
120,71,15,13,21,19,4,0,1,0.0004,0.9998,0,23.99,-0.965926,0.258819,high
56,30,4,3,19,23,0,0,0,0.0004,0.9997,0,43.19,-0.258819,0.965926,medium
43,22,4,4,13,11,4,0,0,0.0033,0.9987,0,47.05,0.258819,-0.965926,medium
38,20,5,3,10,1,4,0,0,0.6702,0.7321,0,38.55,0.258819,0.965926,low
28,14,3,2,9,3,0,0,0,0.0027,0.9981,0,51.56,0.707107,0.707107,low
34,20,3,3,8,12,1,0,0,0.104,0.9607,0,48.24,0.0,-1.0,low
40,18,3,2,17,11,3,0,0,0.039,0.9854,0,47.42,0.258819,-0.965926,medium
41,22,4,2,13,12,2,0,0,0.0174,0.9952,0,47.44,0.0,-1.0,medium
30,14,3,2,11,13,1,0,0,0.0295,0.9938,0,50.56,-0.258819,-0.965926,low
148,81,12,9,46,19,1,0,1,0.2996,0.8082,0,11.11,-0.965926,0.258819,high
40,20,3,4,13,11,2,0,0,0.0006,0.9997,0,47.99,0.258819,-0.965926,medium
52,26,7,5,14,5,3,0,0,0.0101,0.9931,0,44.25,0.965926,0.258819,medium
22,12,2,1,7,23,1,0,0,0.2206,0.8677,0,50.09,-0.258819,0.965926,low
12,5,1,1,5,23,3,0,0,0.0497,0.9894,0,55.65,-0.258819,0.965926,low
42,22,5,4,11,22,2,0,0,0.0213,0.9927,0,47.08,-0.5,0.866025,medium
55,30,7,5,13,11,5,1,0,0.07,0.9548,0,42.45,0.258819,-0.965926,medium
37,18,4,2,13,5,4,0,0,0.0098,0.9927,0,48.75,0.965926,0.258819,low
48,23,6,2,17,14,3,0,0,0.0615,0.9645,0,44.68,-0.5,-0.866025,medium
25,11,2,2,10,1,0,0,0,0.0694,0.9708,0,51.46,0.258819,0.965926,low
112,52,12,12,36,18,4,0,1,0.0161,0.9926,0,26.16,-1.0,-0.0,high
39,21,4,3,11,6,3,0,0,0.4607,0.8879,0,41.39,1.0,0.0,low
120,64,15,8,33,9,0,0,1,0.0028,0.9994,0,23.96,0.707107,-0.707107,high
29,13,3,3,10,6,4,0,0,0.0931,0.9658,0,49.9,1.0,0.0,low
15,7,2,1,5,22,4,0,0,0.3349,0.8912,0,50.48,-0.5,0.866025,low
101,49,14,6,32,7,0,0,1,0.0374,0.9781,0,29.14,0.965926,-0.258819,high
28,13,3,2,10,16,4,0,0,0.1857,0.9377,0,48.81,-0.866025,-0.5,low
66,38,7,6,15,19,5,1,1,0.2479,0.8476,0,36.48,-0.965926,0.258819,medium
24,11,2,2,9,15,4,0,0,0.0014,0.9993,0,52.78,-0.707107,-0.707107,low
30,17,3,1,9,2,1,0,0,0.1987,0.8704,0,48.02,0.5,0.866025,low
36,19,5,1,11,6,0,0,0,0.0901,0.9461,0,47.85,1.0,0.0,low
105,60,14,6,25,19,3,0,1,0.0068,0.9956,0,28.4,-0.965926,0.258819,high
53,25,5,3,20,23,6,1,0,0.1632,0.9077,1,21.65,-0.258819,0.965926,medium
124,57,18,10,39,8,4,0,1,0.4067,0.7346,0,16.7,0.866025,-0.5,high
45,26,6,4,9,13,4,0,0,0.0166,0.9946,0,46.25,-0.258819,-0.965926,medium
135,62,19,8,46,7,0,0,1,0.045,0.978,0,18.82,0.965926,-0.258819,high
46,21,5,5,15,5,6,1,0,0.1551,0.9259,0,43.87,0.965926,0.258819,medium
17,9,1,0,7,1,2,0,0,0.0032,0.9978,0,54.85,0.258819,0.965926,low
24,12,3,2,7,5,3,0,0,0.0588,0.9707,0,51.92,0.965926,0.258819,low
42,21,3,3,15,3,6,1,0,0.2226,0.8998,0,44.06,0.707107,0.707107,medium
45,21,6,3,15,12,5,1,0,0.0594,0.9607,0,45.61,0.0,-1.0,medium
31,13,3,3,12,11,4,0,0,0.0037,0.9985,0,50.64,0.258819,-0.965926,low
63,31,8,6,18,9,5,1,1,0.0887,0.9733,0,39.77,0.707107,-0.707107,medium
102,50,13,8,31,18,3,0,1,0.0001,0.9999,0,29.4,-1.0,-0.0,high
20,10,2,2,6,13,3,0,0,0.0004,0.9998,0,53.99,-0.258819,-0.965926,low
25,12,3,1,9,23,3,0,0,0.0105,0.9966,0,52.34,-0.258819,0.965926,low
31,17,2,2,10,13,0,0,0,0.1045,0.9366,0,49.13,-0.258819,-0.965926,low
31,14,3,3,11,3,1,0,0,0.0048,0.9971,0,50.63,0.707107,0.707107,low
38,22,4,3,9,15,6,1,0,0.045,0.9754,0,47.93,-0.707107,-0.707107,low
16,8,2,1,5,14,1,0,0,0.0048,0.9979,0,55.13,-0.5,-0.866025,low
99,46,11,10,32,9,1,0,1,0.0301,0.9772,0,29.85,0.707107,-0.707107,high
44,22,4,4,14,22,3,0,0,0.1006,0.9584,0,45.29,-0.5,0.866025,medium
46,26,5,2,13,22,5,1,0,0.0046,0.9964,0,46.13,-0.5,0.866025,medium
124,67,13,7,37,19,2,0,1,0.236,0.8737,0,19.26,-0.965926,0.258819,high
0,0,0,0,0,4,3,0,0,0.0117,0.9965,0,59.82,0.866025,0.5,low
24,14,3,2,5,11,5,1,0,0.2818,0.89,0,48.57,0.258819,-0.965926,low
39,22,3,3,11,16,1,0,0,0.3612,0.8161,0,42.88,-0.866025,-0.5,low
25,13,2,2,8,2,2,0,0,0.04,0.9799,0,51.9,0.5,0.866025,low
28,14,2,2,10,6,5,1,0,0.2929,0.8674,0,47.21,1.0,0.0,low
62,36,6,5,15,1,5,1,0,0.1052,0.9508,0,39.82,0.258819,0.965926,medium
17,9,2,1,5,6,4,0,0,0.0116,0.9951,0,54.73,1.0,0.0,low
41,19,5,2,15,21,0,0,0,0.0395,0.9697,0,47.11,-0.707107,0.707107,medium
26,13,3,2,8,6,3,0,0,0.1836,0.918,0,49.45,1.0,0.0,low
29,17,3,1,8,2,2,0,0,0.206,0.8975,0,48.21,0.5,0.866025,low
45,26,3,2,14,4,1,0,0,0.0022,0.9986,0,46.47,0.866025,0.5,medium
18,9,1,1,7,4,5,1,0,0.1223,0.937,0,52.77,0.866025,0.5,low
5,2,0,0,3,1,5,1,0,0.0066,0.9976,0,58.4,0.258819,0.965926,low
22,12,1,2,7,5,6,1,0,0.0002,0.9999,0,53.4,0.965926,0.258819,low
45,24,5,4,12,21,6,1,0,0.0005,0.9998,0,46.49,-0.707107,0.707107,medium
72,40,10,4,18,19,6,1,1,0.0954,0.9703,0,36.97,-0.965926,0.258819,medium
53,27,7,5,14,4,3,0,0,0.0098,0.9977,0,43.95,0.866025,0.5,medium
32,15,2,2,13,1,4,0,0,0.0053,0.9965,0,50.32,0.258819,0.965926,low
135,61,19,15,40,19,0,0,1,0.0568,0.9756,0,18.65,-0.965926,0.258819,high
96,44,9,9,34,9,6,1,1,0.3159,0.8226,0,26.46,0.707107,-0.707107,high
99,50,10,8,31,19,4,0,1,0.2379,0.9322,0,26.73,-0.965926,0.258819,high
126,61,10,13,42,7,4,0,1,0.0439,0.9732,0,21.54,0.965926,-0.258819,high
45,24,5,2,14,16,4,0,0,0.2717,0.8916,0,42.42,-0.866025,-0.5,medium
30,16,3,3,8,4,3,0,0,0.009,0.9931,0,50.86,0.866025,0.5,low
24,13,3,1,7,4,4,0,0,0.1744,0.9233,0,50.18,0.866025,0.5,low
26,13,2,2,9,15,2,0,0,0.0033,0.999,0,52.15,-0.707107,-0.707107,low
26,13,3,2,8,1,0,0,0,0.0097,0.9946,0,52.05,0.258819,0.965926,low
131,67,14,7,43,17,3,0,1,0.0895,0.9524,0,19.36,-0.965926,-0.258819,high
77,42,10,9,16,9,5,1,1,0.0043,0.9975,0,36.84,0.707107,-0.707107,medium
71,38,8,7,18,8,6,1,1,0.0018,0.9989,0,38.67,0.866025,-0.5,medium
13,7,1,1,4,4,0,0,0,0.0326,0.9829,0,55.61,0.866025,0.5,low
117,59,11,10,37,19,3,0,1,0.2882,0.8849,0,20.58,-0.965926,0.258819,high
87,50,12,6,19,7,2,0,1,0.1821,0.9218,0,31.17,0.965926,-0.258819,medium
29,16,3,1,9,2,5,1,0,0.0486,0.9681,0,50.57,0.5,0.866025,low
33,18,3,2,10,5,0,0,0,0.0045,0.9974,0,50.03,0.965926,0.258819,low
20,11,1,1,7,15,4,0,0,0.0065,0.998,0,53.9,-0.707107,-0.707107,low
21,12,2,2,5,5,3,0,0,0.1341,0.9673,0,51.69,0.965926,0.258819,low
31,16,3,2,10,23,5,1,0,0.0831,0.9717,0,49.45,-0.258819,0.965926,low
45,21,3,3,18,10,5,1,0,0.2552,0.8216,0,42.67,0.5,-0.866025,medium
127,73,16,13,25,9,2,0,1,0.1416,0.9575,0,19.78,0.707107,-0.707107,high
56,27,8,2,19,0,2,0,0,0.2406,0.9069,0,39.59,0.0,1.0,medium
51,24,7,4,16,12,5,1,0,0.1709,0.9295,0,42.14,0.0,-1.0,medium
35,16,4,2,13,15,0,0,0,0.0569,0.9799,0,48.65,-0.707107,-0.707107,low
29,13,3,2,11,10,2,0,0,0.1051,0.95,0,49.72,0.5,-0.866025,low
65,37,8,4,16,6,1,0,0,0.0763,0.9766,0,39.36,1.0,0.0,medium
0,0,0,0,0,15,3,0,0,0.0332,0.9738,0,59.5,-0.707107,-0.707107,low
128,66,10,14,38,7,2,0,1,0.0133,0.9902,0,21.4,0.965926,-0.258819,high
43,22,4,4,13,10,6,1,0,0.3871,0.8464,0,41.29,0.5,-0.866025,medium
18,10,1,1,6,6,4,0,0,0.0209,0.9954,0,54.29,1.0,0.0,low
57,28,5,3,21,15,0,0,0,0.004,0.9972,0,42.84,-0.707107,-0.707107,medium
50,26,5,5,14,13,6,1,0,0.389,0.721,1,19.16,-0.258819,-0.965926,medium
103,56,15,10,22,8,3,0,1,0.0255,0.9912,0,28.72,0.866025,-0.5,high
47,27,6,4,10,16,5,1,0,0.0008,0.9996,0,45.89,-0.866025,-0.5,medium
109,64,11,7,27,7,1,0,1,0.1158,0.9568,0,25.56,0.965926,-0.258819,high
39,22,3,4,10,19,5,1,1,0.5199,0.8134,0,40.5,-0.965926,0.258819,low
50,25,5,2,18,14,5,1,0,0.3903,0.8184,0,39.15,-0.5,-0.866025,medium
20,11,1,2,6,2,6,1,0,0.1821,0.9071,0,51.27,0.5,0.866025,low
125,61,10,7,47,20,3,0,1,0.1087,0.958,0,20.87,-0.866025,0.5,high
47,23,7,3,14,6,2,0,0,0.2365,0.8643,0,42.35,1.0,0.0,medium
57,27,4,6,20,7,6,1,1,0.0054,0.9973,0,42.82,0.965926,-0.258819,medium
17,10,1,1,5,21,3,0,0,0.2237,0.8568,0,51.54,-0.707107,0.707107,low
1,0,0,0,1,21,3,0,0,0.0008,0.9995,0,59.69,-0.707107,0.707107,low
104,50,15,5,34,18,2,0,1,0.0172,0.9863,0,28.54,-1.0,-0.0,high
65,38,7,5,15,1,4,0,0,0.0,1.0,1,20.5,0.258819,0.965926,medium
112,61,16,6,29,7,2,0,1,0.0371,0.9749,0,25.84,0.965926,-0.258819,high
78,36,10,5,27,17,5,1,1,0.0678,0.9638,0,35.58,-0.965926,-0.258819,medium
25,14,2,2,7,23,5,1,0,0.0063,0.9975,0,52.41,-0.258819,0.965926,low
21,10,2,1,8,21,2,0,0,0.0036,0.9976,0,53.65,-0.707107,0.707107,low
41,19,4,4,14,2,5,1,0,0.0418,0.9786,0,47.07,0.5,0.866025,medium
70,34,9,7,20,18,5,1,1,0.0,1.0,0,39.0,-1.0,-0.0,medium
43,23,5,4,11,22,4,0,0,0.186,0.9112,0,44.31,-0.5,0.866025,medium
147,77,22,15,33,18,4,0,1,0.4796,0.8683,0,8.71,-1.0,-0.0,high
42,19,3,3,17,3,6,1,0,0.0,1.0,0,47.4,0.707107,0.707107,medium
21,12,2,2,5,11,4,0,0,0.0142,0.9969,0,53.49,0.258819,-0.965926,low
122,58,16,6,42,17,3,0,1,0.0184,0.9859,0,23.12,-0.965926,-0.258819,high
31,18,2,2,9,16,2,0,0,0.119,0.9471,0,48.92,-0.866025,-0.5,low
30,15,2,2,11,6,0,0,0,0.0055,0.9961,0,50.92,1.0,0.0,low
13,7,1,0,5,16,3,0,0,0.0885,0.9763,0,54.77,-0.866025,-0.5,low
3,1,0,0,2,3,3,0,0,0.0068,0.997,0,59.0,0.707107,0.707107,low
56,31,5,3,17,21,5,1,0,0.0474,0.9746,0,42.49,-0.707107,0.707107,medium
9,4,1,0,4,6,4,0,0,0.0103,0.9923,0,57.15,1.0,0.0,low
36,17,4,3,12,23,1,0,0,0.3033,0.8692,0,44.65,-0.258819,0.965926,low
152,75,13,14,50,17,1,0,1,0.263,0.8713,0,10.45,-0.965926,-0.258819,high
45,25,4,3,13,10,5,1,0,0.0364,0.9808,0,45.95,0.5,-0.866025,medium
42,23,3,3,13,3,1,0,0,0.3781,0.8893,0,41.73,0.707107,0.707107,medium
38,21,4,2,11,3,3,0,0,0.0098,0.9939,0,48.45,0.707107,0.707107,low
25,13,2,1,9,0,0,0,0,0.0706,0.9757,0,51.44,0.0,1.0,low
57,30,7,5,15,2,3,0,0,0.495,0.6189,0,35.47,0.5,0.866025,medium
66,32,6,3,25,9,5,1,1,0.0948,0.9573,0,38.78,0.707107,-0.707107,medium
40,23,3,2,12,15,2,0,0,0.322,0.9073,0,43.17,-0.707107,-0.707107,medium
45,20,5,5,15,10,5,1,0,0.0717,0.9701,0,45.42,0.5,-0.866025,medium
43,19,5,2,17,3,0,0,0,0.0019,0.9985,0,47.07,0.707107,0.707107,medium
59,32,5,6,16,22,4,0,0,0.1994,0.9269,0,39.31,-0.5,0.866025,medium
94,43,9,9,33,20,5,1,1,0.0023,0.9989,0,31.77,-0.866025,0.5,high
41,23,3,4,11,11,6,1,0,0.0189,0.9951,0,47.42,0.258819,-0.965926,medium
142,71,14,11,46,7,3,0,1,0.0933,0.9696,0,16.0,0.965926,-0.258819,high
40,18,5,2,15,14,4,0,0,0.0169,0.9962,0,47.75,-0.5,-0.866025,medium
44,21,6,3,14,23,5,1,0,0.3651,0.8019,0,41.32,-0.258819,0.965926,medium
8,3,1,0,4,13,4,0,0,0.0019,0.9986,0,57.57,-0.258819,-0.965926,low
77,35,9,4,29,15,3,0,0,0.0962,0.9617,1,15.46,-0.707107,-0.707107,medium
31,14,4,1,12,4,3,0,0,0.0082,0.9955,0,50.58,0.866025,0.5,low
40,18,3,3,16,6,0,0,0,0.1106,0.9216,0,46.34,1.0,0.0,medium
83,38,10,8,27,23,3,0,0,0.0791,0.9562,1,13.91,-0.258819,0.965926,medium
42,21,5,3,13,12,6,1,0,0.0027,0.9992,0,47.36,0.0,-1.0,medium
12,6,0,1,5,23,4,0,0,0.0006,0.9998,0,56.39,-0.258819,0.965926,low
22,12,2,2,6,3,6,1,0,0.0521,0.9843,0,52.62,0.707107,0.707107,low
97,51,9,11,26,20,2,0,1,0.1148,0.9297,0,29.18,-0.866025,0.5,high
43,22,6,3,12,23,0,0,0,0.3065,0.7949,0,42.5,-0.258819,0.965926,medium
199,107,17,20,55,19,3,0,1,0.1385,0.934,1,5.0,-0.965926,0.258819,high
119,64,11,13,31,18,3,0,1,0.0031,0.998,0,24.25,-1.0,-0.0,high
118,60,10,11,37,19,2,0,1,0.0724,0.9679,0,23.51,-0.965926,0.258819,high
125,67,15,14,29,9,0,0,1,0.1647,0.9347,0,20.03,0.707107,-0.707107,high
42,22,4,2,14,0,3,0,0,0.2564,0.8981,0,43.55,0.0,1.0,medium
27,13,2,2,10,13,1,0,0,0.0128,0.9922,0,51.71,-0.258819,-0.965926,low
11,5,1,0,5,16,4,0,0,0.1407,0.8956,0,54.59,-0.866025,-0.5,low
77,35,8,4,30,15,0,0,0,0.026,0.9933,1,16.51,-0.707107,-0.707107,medium
0,0,0,0,0,10,0,0,0,0.1091,0.9271,0,58.36,0.5,-0.866025,low
30,15,3,2,10,14,3,0,0,0.0144,0.9935,0,50.78,-0.5,-0.866025,low
55,27,5,4,19,21,6,1,0,0.1346,0.9167,0,41.48,-0.707107,0.707107,medium
18,10,2,1,5,2,4,0,0,0.0943,0.974,0,53.18,0.5,0.866025,low
124,56,15,13,40,19,3,0,1,0.3924,0.9063,0,16.91,-0.965926,0.258819,high
138,64,13,15,46,19,3,0,1,0.0088,0.9969,0,18.47,-0.965926,0.258819,high
31,16,3,3,9,0,5,1,0,0.015,0.9889,0,50.47,0.0,1.0,low
20,11,1,1,7,2,0,0,0,0.1492,0.9066,0,51.76,0.5,0.866025,low
35,17,2,3,13,15,1,0,0,0.0367,0.9811,0,48.95,-0.707107,-0.707107,low
57,32,5,6,14,9,6,1,1,0.0101,0.9953,0,42.75,0.707107,-0.707107,medium
37,17,4,1,15,3,5,1,0,0.0399,0.9785,0,48.3,0.707107,0.707107,low
49,22,7,2,18,10,3,0,0,0.0103,0.9971,0,45.15,0.5,-0.866025,medium
37,17,3,3,14,4,6,1,0,0.0002,0.9999,0,48.9,0.866025,0.5,low
15,8,2,1,4,3,0,0,0,0.0186,0.9949,0,55.22,0.707107,0.707107,low
140,70,15,7,48,18,3,0,1,0.005,0.9984,0,17.93,-1.0,-0.0,high
103,55,13,8,27,20,1,0,1,0.0036,0.9977,0,29.05,-0.866025,0.5,high
37,18,4,3,12,5,5,1,0,0.0651,0.9644,0,47.92,0.965926,0.258819,low
40,22,3,3,12,0,4,0,0,0.0669,0.9814,0,47.0,0.0,1.0,medium
136,61,17,10,48,9,2,0,1,0.0229,0.9895,0,18.86,0.707107,-0.707107,high
26,14,3,2,7,21,5,1,0,0.1212,0.9085,0,50.38,-0.707107,0.707107,low
118,61,15,13,29,8,0,0,1,0.0498,0.9863,0,23.85,0.866025,-0.5,high
40,23,4,3,10,16,1,0,0,0.0171,0.9949,0,47.74,-0.866025,-0.5,medium
53,30,7,4,12,4,6,1,0,0.0207,0.9896,0,43.79,0.866025,0.5,medium
33,17,4,2,10,16,3,0,0,0.004,0.9978,0,50.04,-0.866025,-0.5,low
24,12,3,1,8,16,4,0,0,0.0285,0.9881,0,52.37,-0.866025,-0.5,low
135,68,13,15,39,17,0,0,1,0.0115,0.9972,0,19.33,-0.965926,-0.258819,high
66,33,9,7,17,18,6,1,1,0.0098,0.9946,0,40.05,-1.0,-0.0,medium
47,27,6,4,10,3,0,0,0,0.0145,0.9966,0,45.68,0.707107,0.707107,medium
63,36,5,4,18,6,5,1,0,0.078,0.9521,1,19.93,1.0,0.0,medium
14,8,1,1,4,21,6,1,0,0.0421,0.978,0,55.17,-0.707107,0.707107,low
52,24,5,4,19,2,4,0,0,0.0322,0.9793,1,23.92,0.5,0.866025,medium
16,8,2,1,5,16,6,1,0,0.0339,0.9844,0,54.69,-0.866025,-0.5,low
63,34,6,4,19,2,2,0,0,0.0672,0.9634,1,20.09,0.5,0.866025,medium
13,6,1,0,6,22,3,0,0,0.1486,0.8937,0,53.87,-0.5,0.866025,low
71,34,9,8,20,20,6,1,1,0.0059,0.9958,0,38.61,-0.866025,0.5,medium
33,14,3,2,14,5,3,0,0,0.0047,0.997,0,50.03,0.965926,0.258819,low
46,22,6,4,14,11,5,1,0,0.0737,0.9614,0,45.09,0.258819,-0.965926,medium
11,6,0,0,5,2,3,0,0,0.1125,0.913,0,55.01,0.5,0.866025,low
47,23,4,3,17,19,6,1,1,0.0043,0.9971,0,45.84,-0.965926,0.258819,medium
30,16,2,2,10,4,5,1,0,0.1613,0.8872,0,48.58,0.866025,0.5,low
34,19,3,3,9,2,0,0,0,0.0032,0.9991,0,49.75,0.5,0.866025,low
136,79,12,8,37,19,0,0,1,0.0911,0.9656,0,17.83,-0.965926,0.258819,high
45,25,5,2,13,4,4,0,0,0.0352,0.9719,0,45.97,0.866025,0.5,medium
100,46,9,8,37,18,3,0,1,0.0424,0.9794,0,29.36,-1.0,-0.0,high
31,15,3,1,12,5,1,0,0,0.0906,0.962,0,49.34,0.965926,0.258819,low
89,50,11,7,21,8,6,1,1,0.079,0.9539,0,32.11,0.866025,-0.5,medium
13,7,1,1,4,23,5,1,0,0.0101,0.9954,0,55.95,-0.258819,0.965926,low
19,9,2,1,7,13,3,0,0,0.0992,0.9567,0,52.81,-0.258819,-0.965926,low
38,20,4,1,13,21,6,1,0,0.0332,0.9926,0,48.1,-0.707107,0.707107,low
81,45,6,7,23,7,5,1,1,0.0474,0.9721,0,34.99,0.965926,-0.258819,medium
53,29,4,4,16,4,4,0,0,0.003,0.9987,0,44.05,0.866025,0.5,medium
44,21,4,5,14,15,6,1,0,0.0928,0.9598,0,45.41,-0.707107,-0.707107,medium
22,11,3,1,7,11,2,0,0,0.0142,0.9913,0,53.19,0.258819,-0.965926,low
105,52,10,11,32,18,4,0,1,0.1139,0.9237,0,26.79,-1.0,-0.0,high
118,60,13,10,35,17,4,0,1,0.0156,0.9955,0,24.37,-0.965926,-0.258819,high
39,18,4,4,13,13,3,0,0,0.0045,0.997,0,48.23,-0.258819,-0.965926,low
46,26,5,5,10,5,2,0,0,0.0001,0.9999,0,46.2,0.965926,0.258819,medium
41,24,4,2,11,16,5,1,0,0.0022,0.9983,0,47.67,-0.866025,-0.5,medium
33,19,3,1,10,3,2,0,0,0.0276,0.991,0,49.69,0.707107,0.707107,low
21,9,2,2,8,5,5,1,0,0.0198,0.9885,0,53.4,0.965926,0.258819,low
102,56,11,11,24,7,2,0,1,0.0563,0.9713,0,28.56,0.965926,-0.258819,high
24,14,2,1,7,2,5,1,0,0.0,1.0,0,52.8,0.5,0.866025,low
114,52,10,9,43,7,4,0,1,0.047,0.9845,0,25.1,0.965926,-0.258819,high
35,16,3,3,13,3,4,0,0,0.0272,0.9868,0,49.09,0.707107,0.707107,low
118,65,9,6,38,17,1,0,1,0.0467,0.97,0,23.9,-0.965926,-0.258819,high
16,9,1,1,5,5,4,0,0,0.0515,0.9659,0,54.43,0.965926,0.258819,low
118,55,14,11,38,7,0,0,1,0.0014,0.9989,0,24.58,0.965926,-0.258819,high
26,14,2,2,8,5,4,0,0,0.0076,0.9964,0,52.09,0.965926,0.258819,low
52,31,5,5,11,21,0,0,0,0.2188,0.9178,0,41.12,-0.707107,0.707107,medium
32,15,3,3,11,22,5,1,0,0.2852,0.9428,0,46.12,-0.5,0.866025,low
30,15,3,3,9,5,6,1,0,0.073,0.9487,0,49.9,0.965926,0.258819,low
57,30,6,5,16,12,6,1,0,0.3501,0.8031,0,37.65,0.0,-1.0,medium
111,52,11,12,36,17,1,0,1,0.1502,0.9144,0,24.45,-0.965926,-0.258819,high
36,19,5,4,8,3,1,0,0,0.3259,0.9246,0,44.31,0.707107,0.707107,low
25,12,2,2,9,13,5,1,0,0.0108,0.9958,0,52.34,-0.258819,-0.965926,low
125,73,18,13,21,9,3,0,1,0.0232,0.9867,0,22.15,0.707107,-0.707107,high
36,17,4,2,13,1,0,0,0,0.0259,0.9923,0,48.81,0.258819,0.965926,low
77,43,11,6,17,17,5,1,1,0.1194,0.9278,0,35.11,-0.965926,-0.258819,medium
48,25,3,3,17,1,0,0,0,0.1927,0.8837,0,42.71,0.258819,0.965926,medium
146,65,15,11,55,8,2,0,1,0.0036,0.9973,0,16.15,0.866025,-0.5,high
34,16,4,2,12,1,2,0,0,0.1529,0.9144,0,47.51,0.258819,0.965926,low
10,5,1,0,4,21,5,1,0,0.0355,0.9765,0,56.47,-0.707107,0.707107,low
23,10,2,1,10,6,6,1,0,0.0569,0.9651,0,52.25,1.0,0.0,low
105,49,9,6,41,19,2,0,1,0.5763,0.751,0,19.86,-0.965926,0.258819,high
19,8,2,1,8,1,4,0,0,0.0004,0.9998,0,54.29,0.258819,0.965926,low
78,42,9,5,22,18,5,1,1,0.1289,0.9115,0,34.67,-1.0,-0.0,medium
73,39,8,5,21,20,5,1,1,0.0011,0.9997,0,38.08,-0.866025,0.5,medium
77,45,11,4,17,0,1,0,0,0.0894,0.9746,1,15.56,0.0,1.0,medium
40,21,4,3,12,15,3,0,0,0.0312,0.9851,0,47.53,-0.707107,-0.707107,medium
18,9,1,1,7,2,6,1,0,0.0024,0.9988,0,54.56,0.5,0.866025,low
25,14,3,1,7,6,5,1,0,0.0335,0.9844,0,52.0,1.0,0.0,low
43,22,3,4,14,0,3,0,0,0.444,0.775,0,40.44,0.0,1.0,medium
93,54,8,8,23,7,2,0,1,0.0013,0.9997,0,32.08,0.965926,-0.258819,high
22,11,2,1,8,14,1,0,0,0.1459,0.9471,0,51.21,-0.5,-0.866025,low
23,12,2,2,7,11,5,1,0,0.1526,0.9087,0,50.81,0.258819,-0.965926,low
124,60,15,13,36,19,0,0,1,0.1849,0.8663,0,20.03,-0.965926,0.258819,high
19,8,1,2,8,14,3,0,0,0.0785,0.959,0,53.12,-0.5,-0.866025,low
16,8,2,1,5,11,1,0,0,0.183,0.9163,0,52.45,0.258819,-0.965926,low
27,12,2,2,11,10,3,0,0,0.0286,0.9795,0,51.47,0.5,-0.866025,low
29,16,3,1,9,3,6,1,0,0.0268,0.9849,0,50.9,0.707107,0.707107,low
124,69,18,14,23,19,2,0,1,0.1429,0.928,0,20.66,-0.965926,0.258819,high
9,4,1,0,4,13,0,0,0,0.0031,0.9994,0,57.25,-0.258819,-0.965926,low
29,16,2,2,9,10,6,1,0,0.0048,0.9984,0,51.23,0.5,-0.866025,low
119,64,14,12,29,17,2,0,1,0.2155,0.9287,0,21.07,-0.965926,-0.258819,high
21,9,3,2,7,6,1,0,0,0.0027,0.998,0,53.66,1.0,0.0,low
64,36,6,4,18,19,6,1,1,0.0241,0.995,0,40.44,-0.965926,0.258819,medium
98,47,10,6,35,7,5,1,1,0.0228,0.9875,0,30.26,0.965926,-0.258819,high
